DATE,NO,SECCODE,BUYSELL,TIME,ORDERNO,ACTION,PRICE,VOLUME,TRADENO,TRADEPRICE
20020812,8412,RU0009024277,S,105726000,5161,2,482.5,42,29845714,482.5
20020812,8453,RU0009024277,S,105733000,5182,1,482,1,,
20020812,8456,RU0009024277,B,105733000,4889,2,482.5,1,29845723,482.5
20020812,8457,RU0009024277,S,105733000,5182,2,482,1,29845723,482.5
20020812,8472,RU0009024277,S,105737000,4398,0,483,754,,
20020812,8498,RU0009024277,S,105742000,5202,1,482.01,600,,
20020812,8500,RU0009024277,B,105742000,4889,2,482.5,386,29845732,482.5
20020812,8501,RU0009024277,S,105742000,5202,2,482.01,386,29845732,482.5
20020812,8502,RU0009024277,B,105742000,4169,2,482.4,40,29845733,482.4
20020812,8503,RU0009024277,S,105742000,5202,2,482.01,40,29845733,482.4
20020812,8504,RU0009024277,B,105742000,4028,2,482.01,100,29845734,482.01
20020812,8505,RU0009024277,S,105742000,5202,2,482.01,100,29845734,482.01
20020812,8506,RU0009024277,B,105742000,4062,2,482.01,40,29845735,482.01
20020812,8507,RU0009024277,S,105742000,5202,2,482.01,40,29845735,482.01
20020812,8508,RU0009024277,B,105742000,4094,2,482.01,15,29845736,482.01
20020812,8509,RU0009024277,S,105742000,5202,2,482.01,15,29845736,482.01
20020812,8542,RU0009024277,S,105748000,5218,1,482,754,,
20020812,8544,RU0009024277,B,105748000,3552,2,482,52,29845744,482
20020812,8545,RU0009024277,S,105748000,5218,2,482,52,29845744,482
20020812,8555,RU0009024277,B,105752000,5227,1,480.01,250,,
20020812,8560,RU0009024277,S,105753000,5229,1,481.5,1000,,
20020812,8561,RU0009024277,B,105753000,3716,2,481.5,1000,29845746,481.5
20020812,8562,RU0009024277,S,105753000,5229,2,481.5,1000,29845746,481.5
20020812,8636,RU0009024277,S,105811000,5269,1,481.99,10,,
20020812,8637,RU0009024277,S,105812000,5270,1,483.39,20,,
20020812,8837,RU0009024277,S,105922000,5383,1,481.05,50,,
20020812,8838,RU0009024277,B,105922000,3942,2,481.05,50,29845782,481.05
20020812,8839,RU0009024277,S,105922000,5383,2,481.05,50,29845782,481.05
20020812,8872,RU0009024277,S,105929000,5202,0,482.01,19,,
20020812,8885,RU0009024277,S,105936000,5402,1,481.05,704,,
20020812,8887,RU0009024277,B,105936000,3942,2,481.05,704,29845792,481.05
20020812,8888,RU0009024277,S,105936000,5402,2,481.05,704,29845792,481.05
20020812,8905,RU0009024277,S,105941000,5410,1,481.01,19,,
20020812,8908,RU0009024277,B,105941000,3100,2,481.01,5,29845798,481.01
20020812,8909,RU0009024277,S,105941000,5410,2,481.01,5,29845798,481.01
20020812,8911,RU0009024277,B,105942000,275,0,450,4,,
20020812,8916,RU0009024277,S,105944000,4865,0,483.5,900,,
20020812,8917,RU0009024277,S,105944000,5414,1,483.39,500,,
20020812,8921,RU0009024277,B,105946000,1234,0,460,2,,
20020812,8922,RU0009024277,S,105946000,5416,1,481.99,10,,
20020812,8923,RU0009024277,B,105946000,5417,1,430,4,,
20020812,8928,RU0009024277,S,105947000,5414,0,483.39,500,,
20020812,8962,RU0009024277,B,105954000,5434,1,478.01,1,,
20020812,8964,RU0009024277,S,105955000,5410,0,481.01,14,,
20020812,8968,RU0009024277,S,105955000,5439,1,482.4,200,,
20020812,8983,RU0009024277,B,105959000,5446,1,482,10,,
20020812,8984,RU0009024277,B,105959000,5446,2,482,10,29845807,481.99
20020812,8985,RU0009024277,S,105959000,5269,2,481.99,10,29845807,481.99
20020812,9003,RU0009024277,B,110001000,5452,1,478.11,50,,
20020812,9006,RU0009024277,S,110001000,5455,1,483,900,,
20020812,9019,RU0009024277,S,110004000,5462,1,540,10,,
20020812,9029,RU0009024277,S,110007000,5469,1,481,14,,
20020812,9031,RU0009024277,B,110007000,2984,2,481,14,29845818,481
20020812,9032,RU0009024277,S,110007000,5469,2,481,14,29845818,481
20020812,9053,RU0009024277,S,110013000,5479,1,482.4,200,,
20020812,9068,RU0009024277,S,110020000,5489,1,497,100,,
20020812,9074,RU0009024277,S,110023000,5479,0,482.4,200,,
20020812,9086,RU0009024277,B,110026000,5497,1,481.01,300,,
20020812,9091,RU0009024277,S,110027000,5500,1,482.4,250,,
20020812,9116,RU0009024277,B,110036000,5227,0,480.01,250,,
20020812,9124,RU0009024277,B,110040000,5519,1,481.01,250,,
20020812,9153,RU0009024277,S,110046000,5536,1,482.4,250,,
20020812,9259,RU0009024277,S,110109000,5577,1,506,60,,
20020812,9262,RU0009024277,S,110109000,5580,1,481.01,500,,
20020812,9273,RU0009024277,B,110109000,5497,2,481.01,300,29845865,481.01
20020812,9274,RU0009024277,S,110109000,5580,2,481.01,300,29845865,481.01
20020812,9275,RU0009024277,B,110109000,5519,2,481.01,200,29845866,481.01
20020812,9276,RU0009024277,S,110109000,5580,2,481.01,200,29845866,481.01
20020812,9280,RU0009024277,B,110111000,5583,1,480.02,100,,
20020812,9284,RU0009024277,B,110113000,5585,1,480.02,1,,
20020812,9335,RU0009024277,B,110125000,5585,0,480.02,1,,
20020812,9340,RU0009024277,B,110127000,5613,1,478,4000,,
20020812,9377,RU0009024277,B,110136000,5629,1,0,5,,
20020812,9379,RU0009024277,B,110136000,5629,2,0,5,29845884,481.99
20020812,9380,RU0009024277,S,110136000,5416,2,481.99,5,29845884,481.99
20020812,9383,RU0009024277,S,110137000,2026,0,487,1000,,
20020812,9386,RU0009024277,B,110137000,5633,1,480.03,1,,
20020812,9420,RU0009024277,S,110149000,5652,1,0,500,,
20020812,9421,RU0009024277,B,110149000,5519,2,481.01,50,29845890,481.01
20020812,9422,RU0009024277,S,110149000,5652,2,0,50,29845890,481.01
20020812,9423,RU0009024277,B,110149000,2984,2,481,450,29845891,481
20020812,9424,RU0009024277,S,110149000,5652,2,0,450,29845891,481
20020812,9438,RU0009024277,S,110155000,5660,1,482,500,,
20020812,9455,RU0009024277,S,110200000,5660,0,482,500,,
20020812,9463,RU0009024277,S,110203000,5218,0,482,702,,
20020812,9476,RU0009024277,S,110207000,5681,1,481.99,5,,
20020812,9500,RU0009024277,B,110213000,2102,0,480,250,,
20020812,9501,RU0009024277,B,110213000,5692,1,479.01,500,,
20020812,9508,RU0009024277,B,110215000,5697,1,480.03,500,,
20020812,9531,RU0009024277,S,110220000,5710,1,485,36,,
20020812,9532,RU0009024277,S,110220000,5711,1,481,1702,,
20020812,9533,RU0009024277,B,110220000,2984,2,481,536,29845902,481
20020812,9534,RU0009024277,S,110220000,5711,2,481,536,29845902,481
20020812,9535,RU0009024277,B,110220000,3977,2,481,100,29845903,481
20020812,9536,RU0009024277,S,110220000,5711,2,481,100,29845903,481
20020812,9537,RU0009024277,B,110220000,4197,2,481,1066,29845904,481
20020812,9538,RU0009024277,S,110220000,5711,2,481,1066,29845904,481
20020812,9629,RU0009024277,S,110242000,5746,1,481,134,,
20020812,9630,RU0009024277,B,110242000,5747,1,480.05,50,,
20020812,9631,RU0009024277,B,110242000,4197,2,481,134,29845926,481
20020812,9632,RU0009024277,S,110242000,5746,2,481,134,29845926,481
20020812,9640,RU0009024277,S,110244000,5752,1,482.39,10,,
20020812,9645,RU0009024277,B,110246000,5452,0,478.11,50,,
20020812,9767,RU0009024277,B,110313000,5803,1,481,250,,
20020812,9825,RU0009024277,S,110325000,5834,1,482.39,300,,
20020812,9899,RU0009024277,S,110335000,5855,1,481.8,500,,
20020812,9918,RU0009024277,S,110340000,5869,1,482,200,,
20020812,9949,RU0009024277,S,110345000,5834,0,482.39,300,,
20020812,9953,RU0009024277,S,110346000,5869,0,482,200,,
20020812,10041,RU0009024277,B,110400000,5915,1,473,55,,
20020812,10078,RU0009024277,B,110409000,5937,1,478.01,500,,
20020812,10088,RU0009024277,S,110413000,5942,1,481.5,6,,
20020812,10189,RU0009024277,S,110440000,2202,0,485,1000,,
20020812,10304,RU0009024277,S,110511000,6062,1,481.7,200,,
20020812,10324,RU0009024277,S,110516000,6070,1,481,250,,
20020812,10327,RU0009024277,B,110516000,5803,2,481,250,29846051,481
20020812,10328,RU0009024277,S,110516000,6070,2,481,250,29846051,481
20020812,10403,RU0009024277,S,110529000,6101,1,481.7,250,,
20020812,10456,RU0009024277,B,110534000,2351,0,476,100,,
20020812,10521,RU0009024277,S,110541000,6137,1,481.7,250,,
20020812,10530,RU0009024277,S,110542000,1492,0,487,1000,,
20020812,10611,RU0009024277,S,110549000,6166,1,481.49,20,,
20020812,10624,RU0009024277,S,110550000,6172,1,481,15,,
20020812,10703,RU0009024277,S,110554000,6202,1,480,200,,
20020812,10714,RU0009024277,B,110554000,5747,2,480.05,50,29846151,480.05
20020812,10715,RU0009024277,S,110554000,6202,2,480,50,29846151,480.05
20020812,10716,RU0009024277,B,110554000,5633,2,480.03,1,29846152,480.03
20020812,10717,RU0009024277,S,110554000,6202,2,480,1,29846152,480.03
20020812,10718,RU0009024277,B,110554000,5697,2,480.03,149,29846153,480.03
20020812,10719,RU0009024277,S,110554000,6202,2,480,149,29846153,480.03
20020812,10845,RU0009024277,S,110605000,6261,1,480.03,250,,
20020812,10848,RU0009024277,B,110605000,5697,2,480.03,250,29846184,480.03
20020812,10849,RU0009024277,S,110605000,6261,2,480.03,250,29846184,480.03
20020812,10930,RU0009024277,S,110614000,5855,0,481.8,500,,
20020812,10963,RU0009024277,S,110618000,6309,1,480.02,250,,
20020812,10973,RU0009024277,B,110618000,5697,2,480.03,101,29846211,480.03
20020812,10974,RU0009024277,S,110618000,6309,2,480.02,101,29846211,480.03
20020812,10975,RU0009024277,B,110618000,1123,2,480.02,149,29846212,480.02
20020812,10976,RU0009024277,S,110618000,6309,2,480.02,149,29846212,480.02
20020812,11042,RU0009024277,S,110625000,6333,1,481.49,500,,
20020812,11124,RU0009024277,B,110637000,6378,1,467.5,200,,
20020812,11126,RU0009024277,S,110638000,6172,0,481,15,,
20020812,11127,RU0009024277,S,110638000,6379,1,481,250,,
20020812,11129,RU0009024277,S,110639000,6380,1,483.7,500,,
20020812,11139,RU0009024277,S,110640000,6386,1,480.01,10,,
20020812,11140,RU0009024277,B,110640000,1123,2,480.02,10,29846241,480.02
20020812,11141,RU0009024277,S,110640000,6386,2,480.01,10,29846241,480.02
20020812,11189,RU0009024277,S,110648000,6379,0,481,250,,
20020812,11230,RU0009024277,B,110654000,846,0,480,10,,
20020812,11279,RU0009024277,B,110704000,6452,1,480.03,750,,
20020812,11347,RU0009024277,B,110725000,6491,1,480.01,90,,
20020812,11407,RU0009024277,S,110739000,6522,1,481.4,250,,
20020812,11434,RU0009024277,B,110751000,6452,0,480.03,750,,
20020812,11567,RU0009024277,B,110822000,6604,1,480.02,200,,
20020812,11583,RU0009024277,S,110826000,6614,1,481.2,3,,
20020812,11606,RU0009024277,S,110830000,6614,0,481.2,3,,
20020812,11648,RU0009024277,S,110839000,6522,0,481.4,250,,
20020812,11680,RU0009024277,S,110847000,6333,0,481.49,500,,
20020812,11832,RU0009024277,S,110913000,6725,1,481.4,250,,
20020812,11835,RU0009024277,B,110914000,6728,1,480.01,50,,
20020812,11888,RU0009024277,S,110934000,2355,0,487,5000,,
20020812,11934,RU0009024277,S,110951000,6784,1,481,300,,
20020812,11960,RU0009024277,B,110956000,6796,1,480.03,67,,
20020812,11994,RU0009024277,S,111006000,6811,1,480,1,,
20020812,11996,RU0009024277,B,111006000,6796,2,480.03,1,29846383,480.03
20020812,11997,RU0009024277,S,111006000,6811,2,480,1,29846383,480.03
20020812,12100,RU0009024277,S,111028000,6861,1,480,130,,
20020812,12101,RU0009024277,B,111028000,6796,2,480.03,66,29846406,480.03
20020812,12102,RU0009024277,S,111028000,6861,2,480,66,29846406,480.03
20020812,12103,RU0009024277,B,111028000,1123,2,480.02,41,29846407,480.02
20020812,12104,RU0009024277,S,111028000,6861,2,480,41,29846407,480.02
20020812,12105,RU0009024277,B,111028000,5583,2,480.02,23,29846408,480.02
20020812,12106,RU0009024277,S,111028000,6861,2,480,23,29846408,480.02
20020812,12149,RU0009024277,B,111042000,6886,1,478,10,,
20020812,12166,RU0009024277,B,111046000,6895,1,480.03,100,,
20020812,12204,RU0009024277,B,111100000,6914,1,468,838,,
20020812,12216,RU0009024277,B,111108000,6923,1,468,1,,
20020812,12316,RU0009024277,B,111136000,6968,1,479.02,2000,,
20020812,12334,RU0009024277,S,111144000,6784,0,481,300,,
20020812,12362,RU0009024277,S,111158000,6996,1,481.39,25,,
20020812,12419,RU0009024277,B,111220000,7028,1,480.04,10,,
20020812,12450,RU0009024277,B,111232000,7041,1,480.1,200,,
20020812,12466,RU0009024277,S,111240000,7051,1,484.99,200,,
20020812,12471,RU0009024277,B,111243000,7053,1,475.3,1000,,
20020812,12599,RU0009024277,S,111308000,7105,1,480,2000,,
20020812,12602,RU0009024277,B,111308000,7041,2,480.1,200,29846486,480.1
20020812,12603,RU0009024277,S,111308000,7105,2,480,200,29846486,480.1
20020812,12604,RU0009024277,B,111308000,7028,2,480.04,10,29846487,480.04
20020812,12605,RU0009024277,S,111308000,7105,2,480,10,29846487,480.04
20020812,12606,RU0009024277,B,111308000,6895,2,480.03,100,29846488,480.03
20020812,12607,RU0009024277,S,111308000,7105,2,480,100,29846488,480.03
20020812,12608,RU0009024277,B,111308000,5583,2,480.02,77,29846489,480.02
20020812,12609,RU0009024277,S,111308000,7105,2,480,77,29846489,480.02
20020812,12610,RU0009024277,B,111308000,6604,2,480.02,200,29846490,480.02
20020812,12611,RU0009024277,S,111308000,7105,2,480,200,29846490,480.02
20020812,12612,RU0009024277,B,111308000,1866,2,480.01,500,29846491,480.01
20020812,12613,RU0009024277,S,111308000,7105,2,480,500,29846491,480.01
20020812,12614,RU0009024277,B,111308000,2834,2,480.01,50,29846492,480.01
20020812,12615,RU0009024277,S,111308000,7105,2,480,50,29846492,480.01
20020812,12616,RU0009024277,B,111308000,2847,2,480.01,1,29846493,480.01
20020812,12617,RU0009024277,S,111308000,7105,2,480,1,29846493,480.01
20020812,12618,RU0009024277,B,111308000,2887,2,480.01,20,29846494,480.01
20020812,12619,RU0009024277,S,111308000,7105,2,480,20,29846494,480.01
20020812,12620,RU0009024277,B,111308000,6491,2,480.01,90,29846495,480.01
20020812,12621,RU0009024277,S,111308000,7105,2,480,90,29846495,480.01
20020812,12622,RU0009024277,B,111308000,6728,2,480.01,50,29846496,480.01
20020812,12623,RU0009024277,S,111308000,7105,2,480,50,29846496,480.01
20020812,12624,RU0009024277,B,111308000,481,2,480,20,29846497,480
20020812,12625,RU0009024277,S,111308000,7105,2,480,20,29846497,480
20020812,12626,RU0009024277,B,111308000,2937,2,480,682,29846498,480
20020812,12627,RU0009024277,S,111308000,7105,2,480,682,29846498,480
20020812,12631,RU0009024277,B,111310000,7108,1,480.1,1500,,
20020812,12680,RU0009024277,B,111319000,7129,1,470,10,,
20020812,12681,RU0009024277,B,111319000,7130,1,480.11,150,,
20020812,12834,RU0009024277,B,111416000,7202,1,480,100,,
20020812,12853,RU0009024277,B,111422000,7209,1,480.12,2,,
20020812,12923,RU0009024277,B,111445000,7247,1,480.15,100,,
20020812,12957,RU0009024277,S,111450000,7257,1,482.39,100,,
20020812,12962,RU0009024277,S,111450000,5455,0,483,900,,
20020812,12996,RU0009024277,B,111502000,7275,1,480.12,5,,
20020812,13072,RU0009024277,B,111521000,7308,1,480.15,10,,
20020812,13139,RU0009024277,S,111530000,7257,0,482.39,100,,
20020812,13155,RU0009024277,S,111533000,5037,0,482.98,10,,
20020812,13183,RU0009024277,S,111535000,7340,1,482.39,100,,
20020812,13191,RU0009024277,S,111538000,7345,1,490,250,,
20020812,13216,RU0009024277,S,111541000,7352,1,484.9,10,,
20020812,13281,RU0009024277,B,111558000,7384,1,480.11,150,,
20020812,13328,RU0009024277,B,111610000,7308,0,480.15,10,,
20020812,13397,RU0009024277,S,111623000,7433,1,480,3000,,
20020812,13399,RU0009024277,B,111623000,7247,2,480.15,100,29846636,480.15
20020812,13400,RU0009024277,S,111623000,7433,2,480,100,29846636,480.15
20020812,13401,RU0009024277,B,111623000,7209,2,480.12,2,29846637,480.12
20020812,13402,RU0009024277,S,111623000,7433,2,480,2,29846637,480.12
20020812,13403,RU0009024277,B,111623000,7275,2,480.12,5,29846638,480.12
20020812,13404,RU0009024277,S,111623000,7433,2,480,5,29846638,480.12
20020812,13405,RU0009024277,B,111623000,7130,2,480.11,150,29846639,480.11
20020812,13406,RU0009024277,S,111623000,7433,2,480,150,29846639,480.11
20020812,13407,RU0009024277,B,111623000,7384,2,480.11,150,29846640,480.11
20020812,13408,RU0009024277,S,111623000,7433,2,480,150,29846640,480.11
20020812,13409,RU0009024277,B,111623000,7108,2,480.1,1500,29846641,480.1
20020812,13410,RU0009024277,S,111623000,7433,2,480,1500,29846641,480.1
20020812,13411,RU0009024277,B,111623000,2937,2,480,1093,29846642,480
20020812,13412,RU0009024277,S,111623000,7433,2,480,1093,29846642,480
20020812,13496,RU0009024277,S,111633000,7467,1,481.39,150,,
20020812,13499,RU0009024277,B,111634000,7469,1,480.01,10,,
20020812,13502,RU0009024277,B,111634000,7472,1,450,1000,,
20020812,13581,RU0009024277,S,111653000,7520,1,481.69,10,,
20020812,13614,RU0009024277,B,111700000,7536,1,480.01,2,,
20020812,13651,RU0009024277,S,111707000,7550,1,480,150,,
20020812,13652,RU0009024277,B,111707000,7469,2,480.01,10,29846685,480.01
20020812,13653,RU0009024277,S,111707000,7550,2,480,10,29846685,480.01
20020812,13654,RU0009024277,B,111707000,7536,2,480.01,2,29846686,480.01
20020812,13655,RU0009024277,S,111707000,7550,2,480,2,29846686,480.01
20020812,13656,RU0009024277,B,111707000,2937,2,480,138,29846687,480
20020812,13657,RU0009024277,S,111707000,7550,2,480,138,29846687,480
20020812,13753,RU0009024277,S,111727000,7598,1,481,100,,
20020812,13765,RU0009024277,S,111730000,7467,0,481.39,150,,
20020812,13766,RU0009024277,S,111731000,7607,1,481.38,10,,
20020812,13800,RU0009024277,S,111737000,7624,1,480,100,,
20020812,13802,RU0009024277,B,111737000,2937,2,480,100,29846711,480
20020812,13803,RU0009024277,S,111737000,7624,2,480,100,29846711,480
20020812,13816,RU0009024277,B,111740000,7633,1,479.05,10,,
20020812,13852,RU0009024277,S,111756000,7661,1,482,1000,,
20020812,13898,RU0009024277,B,111814000,7691,1,479.05,100,,
20020812,13936,RU0009024277,B,111835000,7714,1,481,100,,
20020812,13937,RU0009024277,B,111835000,7714,2,481,100,29846720,481
20020812,13938,RU0009024277,S,111835000,7598,2,481,100,29846720,481
20020812,13999,RU0009024277,B,111851000,7737,1,481.4,300,,
20020812,14001,RU0009024277,B,111851000,7737,2,481.4,10,29846732,481.38
20020812,14002,RU0009024277,S,111851000,7607,2,481.38,10,29846732,481.38
20020812,14003,RU0009024277,B,111851000,7737,2,481.4,25,29846733,481.39
20020812,14004,RU0009024277,S,111851000,6996,2,481.39,25,29846733,481.39
20020812,14005,RU0009024277,B,111851000,7737,2,481.4,250,29846734,481.4
20020812,14006,RU0009024277,S,111851000,6725,2,481.4,250,29846734,481.4
20020812,14066,RU0009024277,B,111910000,7764,1,481.4,5000,,
20020812,14090,RU0009024277,S,111915000,7776,1,482,500,,
20020812,14140,RU0009024277,S,111929000,6166,0,481.49,20,,
20020812,14160,RU0009024277,B,111935000,7764,0,481.4,5000,,
20020812,14188,RU0009024277,B,111943000,7815,1,460.49,2,,
20020812,14193,RU0009024277,B,111944000,7816,1,480.4,2000,,
20020812,14204,RU0009024277,S,111949000,7823,1,481.4,15,,
20020812,14207,RU0009024277,B,111949000,7737,2,481.4,15,29846772,481.4
20020812,14208,RU0009024277,S,111949000,7823,2,481.4,15,29846772,481.4
20020812,14225,RU0009024277,B,111958000,7835,1,480.41,150,,
20020812,14233,RU0009024277,B,112002000,7840,1,481.5,6,,
20020812,14236,RU0009024277,B,112002000,7840,2,481.5,6,29846776,481.5
20020812,14237,RU0009024277,S,112002000,5942,2,481.5,6,29846776,481.5
20020812,14391,RU0009024277,S,112058000,7776,0,482,500,,
20020812,14392,RU0009024277,S,112058000,2381,0,484.75,1000,,
20020812,14404,RU0009024277,B,112102000,7927,1,481.69,10,,
20020812,14407,RU0009024277,B,112102000,7927,2,481.69,10,29846797,481.69
20020812,14408,RU0009024277,S,112102000,7520,2,481.69,10,29846797,481.69
20020812,14448,RU0009024277,S,112112000,7945,1,481.85,1000,,
20020812,14449,RU0009024277,S,112112000,7946,1,481.68,200,,
20020812,14460,RU0009024277,B,112115000,7955,1,480.45,1500,,
20020812,14493,RU0009024277,B,112129000,7973,1,480.46,10,,
20020812,14509,RU0009024277,B,112134000,7816,0,480.4,2000,,
20020812,14517,RU0009024277,B,112137000,7985,1,480.46,150,,
20020812,14520,RU0009024277,B,112138000,7988,1,480.46,2000,,
20020812,14527,RU0009024277,S,112141000,2086,0,490,5000,,
20020812,14548,RU0009024277,S,112151000,7945,0,481.85,1000,,
20020812,14555,RU0009024277,B,112155000,8005,1,480.47,10,,
20020812,14562,RU0009024277,B,112157000,7633,0,479.05,10,,
20020812,14591,RU0009024277,S,112208000,8025,1,482.5,1000,,
20020812,14613,RU0009024277,S,112217000,7946,0,481.68,200,,
20020812,14682,RU0009024277,B,112248000,8067,1,480.42,10,,
20020812,14722,RU0009024277,B,112311000,8092,1,468,36,,
20020812,14731,RU0009024277,B,112317000,8099,1,479.05,5,,
20020812,14740,RU0009024277,S,112324000,7661,0,482,1000,,
20020812,14788,RU0009024277,S,112348000,8129,1,483,1000,,
20020812,14811,RU0009024277,B,112402000,8146,1,481.7,60,,
20020812,14813,RU0009024277,B,112402000,8146,2,481.7,60,29846846,481.7
20020812,14814,RU0009024277,S,112402000,6062,2,481.7,60,29846846,481.7
20020812,14818,RU0009024277,S,112405000,8149,1,481.99,100,,
